x,x_min,x_max,mean,ci_low,ci_high,n,setting_id,setting_label,source_run_name,horizon,proxy,proxy_label,proxy_long_label,outcome,outcome_label
-300.0,-300.0,-300.0,-0.06875,-0.33034739915223743,0.1928473991522374,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-200.0,-200.0,-200.0,-0.134375,-0.32483592560160335,0.05608592560160336,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-120.0,-120.0,-120.0,-0.15208333333333332,-0.2851593262399317,-0.019007340426734964,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-60.0,-60.0,-60.0,-0.109375,-0.1964232575914317,-0.022326742408568315,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-30.0,-30.0,-30.0,-0.07083333333333333,-0.12979843345009026,-0.011868233216576395,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-10.0,-10.0,-10.0,0.020833333333333332,-0.0251937071945359,0.06686037386120257,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
0.0,0.0,0.0,0.0,0.0,0.0,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
10.0,10.0,10.0,-0.029166666666666667,-0.07623467382238512,0.017901340489051787,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
30.0,30.0,30.0,0.0625,0.004819290952328165,0.12018070904767184,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
60.0,60.0,60.0,0.08958333333333333,0.003147603817531902,0.17601906284913477,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
120.0,120.0,120.0,0.20625,0.07611414193780466,0.33638585806219534,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
200.0,200.0,200.0,0.190625,0.000901305037695338,0.3803486949623046,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
300.0,300.0,300.0,0.058333333333333334,-0.2037788498381511,0.3204455165048178,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
420.0,420.0,420.0,-0.028125,-0.4004298322307722,0.3441798322307722,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,10.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-420.0,-420.0,-420.0,-0.24270833333333333,-0.5854567496066877,0.10004008294002106,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-300.0,-300.0,-300.0,-0.1625,-0.3967203538284612,0.0717203538284612,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-200.0,-200.0,-200.0,-0.303125,-0.46173444087366106,-0.1445155591263389,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-120.0,-120.0,-120.0,-0.3125,-0.41898357497631056,-0.20601642502368941,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-60.0,-60.0,-60.0,-0.246875,-0.3195945758416879,-0.17415542415831214,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-30.0,-30.0,-30.0,-0.246875,-0.2952392484082544,-0.1985107515917456,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-10.0,-10.0,-10.0,-0.1625,-0.20543432742941578,-0.11956567257058423,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
0.0,0.0,0.0,0.0,0.0,0.0,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
10.0,10.0,10.0,0.12708333333333333,0.08225975991170184,0.1719069067549648,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
30.0,30.0,30.0,0.203125,0.15564107638917382,0.25060892361082615,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
60.0,60.0,60.0,0.21770833333333334,0.14396159027376498,0.2914550763929017,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
120.0,120.0,120.0,0.33645833333333336,0.22847219211902078,0.4444444745476459,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
200.0,200.0,200.0,0.24791666666666667,0.0884744303933366,0.40735890293999677,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
300.0,300.0,300.0,0.09791666666666667,-0.13462386037066365,0.33045719370399695,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
420.0,420.0,420.0,0.035416666666666666,-0.3060967626348708,0.3769300959682041,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,30.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-420.0,-420.0,-420.0,-0.28229166666666666,-0.6309732000993793,0.06638986676604597,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-300.0,-300.0,-300.0,-0.215625,-0.4565133998343558,0.02526339983435577,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-200.0,-200.0,-200.0,-0.4395833333333333,-0.5954084822053713,-0.2837581844612953,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-120.0,-120.0,-120.0,-0.4875,-0.5893971545109341,-0.3856028454890658,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-60.0,-60.0,-60.0,-0.434375,-0.49475289444717363,-0.3739971055528264,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-30.0,-30.0,-30.0,-0.21875,-0.27070124656668965,-0.16679875343331033,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-10.0,-10.0,-10.0,-0.18645833333333334,-0.22724464716308307,-0.1456720195035836,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
0.0,0.0,0.0,0.0,0.0,0.0,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
10.0,10.0,10.0,0.121875,0.08056798964496317,0.16318201035503682,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
30.0,30.0,30.0,0.17395833333333333,0.12410904938856326,0.2238076172781034,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
60.0,60.0,60.0,0.34375,0.28554214522044663,0.40195785477955337,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
120.0,120.0,120.0,0.38958333333333334,0.2901154677518053,0.4890511989148614,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
200.0,200.0,200.0,0.36770833333333336,0.21160991543125426,0.5238067512354124,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
300.0,300.0,300.0,0.14583333333333334,-0.09290772932904118,0.38457439599570786,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
420.0,420.0,420.0,0.11875,-0.23390370587133738,0.4714037058713374,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,75.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-420.0,-420.0,-420.0,-0.21770833333333334,-0.5804462570724629,0.14502959040579622,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-300.0,-300.0,-300.0,-0.284375,-0.520959203774011,-0.04779079622598903,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-200.0,-200.0,-200.0,-0.45625,-0.6078265004850821,-0.30467349951491784,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-120.0,-120.0,-120.0,-0.5239583333333333,-0.619206670961925,-0.42870999570474155,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-60.0,-60.0,-60.0,-0.44166666666666665,-0.49930994775237636,-0.38402338558095694,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-30.0,-30.0,-30.0,-0.365625,-0.4106039120009725,-0.32064608799902744,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-10.0,-10.0,-10.0,-0.23854166666666668,-0.2734510021630045,-0.20363233117032886,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
0.0,0.0,0.0,0.0,0.0,0.0,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
10.0,10.0,10.0,0.20416666666666666,0.1694842932442491,0.23884904008908422,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
30.0,30.0,30.0,0.3541666666666667,0.3131292504293934,0.39520408290394,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
60.0,60.0,60.0,0.4427083333333333,0.38907286404002966,0.49634380262663697,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
120.0,120.0,120.0,0.49895833333333334,0.40164703638318033,0.5962696302834863,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
200.0,200.0,200.0,0.43125,0.2782936262512905,0.5842063737487095,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
300.0,300.0,300.0,0.2552083333333333,0.020092210807607508,0.49032445585905915,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
420.0,420.0,420.0,0.19166666666666668,-0.16986859354297731,0.5532019268763106,480.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,150.0,x_lots,x lots,treatment size $x$ (lots),propagation,propagation
-0.8540179130326726,-0.911062906724512,-0.8300395256916996,5.99537037037037,5.978366156210366,6.012374584530375,216.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.6350772113467423,-0.8284023668639053,-0.5988023952095808,4.339534883720931,4.275758976784173,4.403310790657688,215.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.5172859367517126,-0.5976095617529881,-0.49295774647887325,3.6113636363636363,3.5838100945253077,3.638917178201965,220.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.4363550636302855,-0.492379835873388,-0.4048582995951417,3.157142857142857,3.121133643365353,3.193152070920361,210.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.37451051132462265,-0.40404040404040403,-0.35335689045936397,2.67351598173516,2.6419202419137355,2.7051117215565843,219.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.3049655333946298,-0.35294117647058826,-0.24439918533604887,2.2731481481481484,2.2363332696437572,2.3099630266525395,216.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.23954862397282625,-0.24390243902439024,-0.2361275088547816,1.985981308411215,1.9748964591087208,1.9970661577137092,214.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.21414347028560893,-0.2358490566037736,-0.1423487544483986,1.864678899082569,1.8351216315096235,1.8942361666555143,218.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.13890399596383957,-0.14218009478672985,-0.12396694214876033,1.4659090909090908,1.449217263039529,1.4826009187786526,220.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.11967465144499768,-0.12371134020618557,-0.07159904534606205,1.061926605504587,1.038231297564014,1.0856219134451601,218.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.07069388497837237,-0.07151370679380215,-0.06984866123399301,0.9930875576036866,0.985301690611265,1.0008734245961082,217.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.061814453991527823,-0.06976744186046512,-0.05976095617529881,0.8084112149532711,0.7757662360394935,0.8410561938670487,214.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.0401732316749894,-0.05964214711729622,-0.035211267605633804,0.5163551401869159,0.5044109504584148,0.528299329915417,214.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
-0.02510434378838316,-0.035169988276670575,-0.020202020202020204,0.4792626728110599,0.4631779067933148,0.495347438828805,217.0,extended_ladder_20260514_140026_medium,"medium
L=2,3.5, |x|<=420",extended_ladder_20260514_140026_medium,0.0,x_over_full_depth,x/full depth,"$x / D_{\rm opp,full}$",total_impact,total impact
